Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1997-01-02 17:00, -1.790000 , 289.234426 , 17.603000 , 75.502627 , 0.664621 , 0.000000 , 0.000000
1997-01-02 18:00, -3.464000 , 289.520691 , 17.640000 , 69.296737 , 0.362696 , 0.000000 , 0.000000
1997-01-02 19:00, -3.426000 , 283.855661 , 16.900000 , 68.826854 , 1.083883 , 0.000000 , 0.000000
1997-01-02 20:00, -2.677000 , 276.229585 , 15.877000 , 76.463960 , 0.722722 , 0.000000 , 0.000000
1997-01-02 21:00, -3.720000 , 273.550643 , 15.510000 , 75.099475 , 1.457120 , 0.000000 , 0.000000
1997-01-02 22:00, -2.455000 , 271.382724 , 15.210000 , 74.934817 , 0.894478 , 0.000000 , 0.000000
1997-01-02 23:00, -3.396000 , 269.113204 , 14.893000 , 75.735660 , 1.605682 , 0.000000 , 0.000000
1997-01-03 00:00, -3.242000 , 268.949383 , 14.870000 , 75.002628 , 1.302029 , 0.000000 , 0.000000
1997-01-03 01:00, -3.150000 , 264.806679 , 14.283000 , 76.335896 , 1.781967 , 0.000000 , 0.000000
1997-01-03 02:00, -2.935000 , 261.335467 , 13.783000 , 78.998976 , 1.400068 , 0.000000 , 0.000000
1997-01-03 03:00, -2.819000 , 261.225252 , 13.767000 , 79.430418 , 1.539473 , 0.000000 , 0.000000
1997-01-03 04:00, -2.901000 , 256.475389 , 13.070000 , 81.435930 , 1.475907 , 0.000000 , 0.000000
1997-01-03 05:00, -3.305000 , 254.708963 , 12.807000 , 80.233863 , 1.621328 , 0.000000 , 0.000000
1997-01-03 06:00, -2.583000 , 253.348448 , 12.603000 , 79.731851 , 1.551046 , 0.000000 , 0.000000
1997-01-03 07:00, 50.333000 , 254.174428 , 12.727000 , 77.964669 , 0.985316 , 0.000000 , 0.000000
1997-01-03 08:00, 213.000000 , 262.558283 , 13.960000 , 77.531397 , 0.102906 , 0.000000 , 0.000000
1997-01-03 09:00, 377.067000 , 269.255750 , 14.913000 , 67.803115 , 0.948003 , 0.000000 , 0.000000
1997-01-03 10:00, 493.267000 , 276.178210 , 15.870000 , 67.544391 , 1.374799 , 0.000000 , 0.000000
1997-01-03 11:00, 554.167000 , 283.077130 , 16.797000 , 69.743313 , 0.070888 , 0.000000 , 0.000000
1997-01-03 12:00, 554.800000 , 282.775440 , 16.757000 , 68.825617 , 0.245660 , 0.000000 , 0.000000
1997-01-03 13:00, 490.433000 , 287.515849 , 17.380000 , 67.925146 , 0.005000 , 0.000000 , 0.000000
1997-01-03 14:00, 371.400000 , 291.720828 , 17.923000 , 67.259503 , 0.021239 , 0.000000 , 0.000000
1997-01-03 15:00, 215.467000 , 297.802960 , 18.693000 , 57.924287 , 0.037479 , 0.000000 , 0.000000
1997-01-03 16:00, 53.640000 , 301.747532 , 19.183000 , 56.782002 , 0.367000 , 0.000000 , 0.000000
1997-01-03 17:00, -2.035000 , 290.762278 , 17.800000 , 69.229315 , 0.032259 , 0.000000 , 0.000000
1997-01-03 18:00, -3.489000 , 286.496357 , 17.247000 , 71.500569 , 0.344059 , 0.000000 , 0.000000
1997-01-03 19:00, -3.140000 , 281.572314 , 16.597000 , 69.137240 , 1.071138 , 0.000000 , 0.000000
1997-01-03 20:00, -3.469000 , 277.746357 , 16.083000 , 72.964715 , 0.541740 , 0.000000 , 0.000000
1997-01-03 21:00, -3.315000 , 276.126845 , 15.863000 , 73.903343 , 1.505569 , 0.000000 , 0.000000
1997-01-03 22:00, -3.213000 , 272.898204 , 15.420000 , 76.966621 , 0.892869 , 0.000000 , 0.000000
1997-01-03 23:00, -3.232000 , 267.317416 , 14.640000 , 76.597865 , 1.174874 , 0.000000 , 0.000000
1997-01-04 00:00, -2.687000 , 266.308462 , 14.497000 , 77.999224 , 1.593024 , 0.000000 , 0.000000
1997-01-04 01:00, -3.383000 , 263.899112 , 14.153000 , 79.334617 , 1.318898 , 0.000000 , 0.000000
1997-01-04 02:00, -2.509000 , 259.441711 , 13.507000 , 80.166177 , 1.682771 , 0.000000 , 0.000000
1997-01-04 03:00, -3.532000 , 259.120794 , 13.460000 , 80.735983 , 1.568899 , 0.000000 , 0.000000
1997-01-04 04:00, -3.164000 , 256.927640 , 13.137000 , 80.464798 , 2.023356 , 0.000000 , 0.000000
1997-01-04 05:00, -2.466000 , 252.049166 , 12.407000 , 84.401374 , 1.613699 , 0.000000 , 0.000000
1997-01-04 06:00, -2.858000 , 250.357142 , 12.150000 , 87.132466 , 1.590992 , 0.000000 , 0.000000
1997-01-04 07:00, 52.200000 , 252.088826 , 12.413000 , 83.167987 , 0.659780 , 0.000000 , 0.000000
1997-01-04 08:00, 216.467000 , 260.215143 , 13.620000 , 82.136087 , 0.039000 , 0.000000 , 0.000000
1997-01-04 09:00, 383.033000 , 264.855649 , 14.290000 , 75.933052 , 0.488776 , 0.000000 , 0.000000
1997-01-04 10:00, 504.267000 , 268.522559 , 14.810000 , 74.931307 , 1.414725 , 0.000000 , 0.000000
1997-01-04 11:00, 567.800000 , 270.736170 , 15.120000 , 72.897383 , 0.764981 , 0.000000 , 0.000000
1997-01-04 12:00, 569.667000 , 276.493972 , 15.913000 , 69.968601 , 0.267523 , 0.000000 , 0.000000
1997-01-04 13:00, 509.333000 , 283.726999 , 16.883000 , 63.973669 , 0.597443 , 0.000000 , 0.000000
1997-01-04 14:00, 388.700000 , 291.096976 , 17.843000 , 54.689722 , 0.119917 , 0.000000 , 0.000000
1997-01-04 15:00, 228.867000 , 292.166241 , 17.980000 , 55.403591 , 0.400003 , 0.000000 , 0.000000
1997-01-04 16:00, 61.253000 , 294.026452 , 18.217000 , 53.514326 , 0.887843 , 0.000000 , 0.000000
1997-01-04 17:00, -1.918000 , 287.569619 , 17.387000 , 61.778204 , 1.142236 , 0.000000 , 0.000000
1997-01-04 18:00, -3.413000 , 283.175258 , 16.810000 , 62.406503 , 0.940273 , 0.000000 , 0.000000
1997-01-04 19:00, -3.212000 , 275.277243 , 15.747000 , 70.123216 , 0.966126 , 0.000000 , 0.000000
1997-01-04 20:00, -3.613000 , 275.496683 , 15.777000 , 75.733254 , 0.588165 , 0.000000 , 0.000000
1997-01-04 21:00, -3.025000 , 270.714649 , 15.117000 , 73.196558 , 1.089090 , 0.000000 , 0.000000
1997-01-04 22:00, -3.782000 , 267.013566 , 14.597000 , 75.763956 , 1.022191 , 0.000000 , 0.000000
1997-01-04 23:00, -2.689000 , 261.935695 , 13.870000 , 75.097315 , 1.804398 , 0.000000 , 0.000000
1997-01-05 00:00, -2.944000 , 261.728541 , 13.840000 , 75.869459 , 1.930153 , 0.000000 , 0.000000
1997-01-05 01:00, -3.486000 , 260.743688 , 13.697000 , 73.765365 , 1.631713 , 0.000000 , 0.000000
1997-01-05 02:00, -3.118000 , 254.548467 , 12.783000 , 75.437929 , 1.661386 , 0.000000 , 0.000000
1997-01-05 03:00, -3.065000 , 253.082663 , 12.563000 , 79.069112 , 1.389891 , 0.000000 , 0.000000
1997-01-05 04:00, -3.552000 , 254.414809 , 12.763000 , 77.001247 , 1.791409 , 0.000000 , 0.000000
1997-01-05 05:00, -4.000000 , 255.553483 , 12.933000 , 72.769543 , 1.014562 , 0.000000 , 0.000000
1997-01-05 06:00, -2.997000 , 255.916406 , 12.987000 , 71.530761 , 0.872876 , 0.000000 , 0.000000
1997-01-05 07:00, 55.603000 , 254.414809 , 12.763000 , 74.133530 , 1.183130 , 0.000000 , 0.000000
1997-01-05 08:00, 232.633000 , 260.743688 , 13.697000 , 72.055973 , 1.718361 , 0.000000 , 0.000000
1997-01-05 09:00, 379.200000 , 269.070457 , 14.887000 , 62.141433 , 2.427316 , 0.000000 , 0.000000
1997-01-05 10:00, 443.167000 , 276.670390 , 15.937000 , 52.847306 , 1.488910 , 0.000000 , 0.000000
1997-01-05 11:00, 522.800000 , 279.205714 , 16.280000 , 55.364709 , 1.723155 , 0.000000 , 0.000000
1997-01-05 12:00, 533.067000 , 280.995378 , 16.520000 , 57.625947 , 1.284598 , 0.000000 , 0.000000
1997-01-05 13:00, 412.433000 , 283.348963 , 16.833000 , 56.418154 , 0.695900 , 0.000000 , 0.000000
1997-01-05 14:00, 317.567000 , 290.272688 , 17.737000 , 47.580682 , 0.035381 , 0.000000 , 0.000000
1997-01-05 15:00, 231.400000 , 297.539392 , 18.660000 , 43.697964 , 0.183490 , 0.000000 , 0.000000
1997-01-05 16:00, 62.237000 , 297.483517 , 18.653000 , 53.675846 , 0.287500 , 0.000000 , 0.000000
1997-01-05 17:00, -1.045000 , 284.462017 , 16.980000 , 65.069123 , 1.421717 , 0.000000 , 0.000000
1997-01-05 18:00, -3.710000 , 283.832951 , 16.897000 , 65.505972 , 1.388574 , 0.000000 , 0.000000
1997-01-05 19:00, -3.147000 , 275.204141 , 15.737000 , 67.031270 , 0.844274 , 0.000000 , 0.000000
1997-01-05 20:00, -3.449000 , 270.141460 , 15.037000 , 68.386715 , 0.863290 , 0.000000 , 0.000000
1997-01-05 21:00, -3.195000 , 265.788055 , 14.423000 , 65.613358 , 1.515708 , 0.000000 , 0.000000
1997-01-05 22:00, -3.351000 , 264.415290 , 14.227000 , 69.390734 , 1.135431 , 0.000000 , 0.000000
1997-01-05 23:00, -4.031000 , 265.745911 , 14.417000 , 69.479884 , 1.122049 , 0.000000 , 0.000000
1997-01-06 00:00, -2.808000 , 259.619435 , 13.533000 , 69.631816 , 1.853670 , 0.000000 , 0.000000
1997-01-06 01:00, -3.359000 , 259.619435 , 13.533000 , 70.772899 , 0.889669 , 0.000000 , 0.000000
1997-01-06 02:00, -3.688000 , 258.759457 , 13.407000 , 69.172525 , 0.702180 , 0.000000 , 0.000000
1997-01-06 03:00, -2.894000 , 254.241174 , 12.737000 , 69.730369 , 1.600428 , 0.000000 , 0.000000
1997-01-06 04:00, -3.690000 , 256.630536 , 13.093000 , 72.303786 , 0.460228 , 0.000000 , 0.000000
1997-01-06 05:00, -3.186000 , 254.842799 , 12.827000 , 65.229120 , 1.850619 , 0.000000 , 0.000000
1997-01-06 06:00, -2.951000 , 255.916406 , 12.987000 , 67.595801 , 1.109707 , 0.000000 , 0.000000
1997-01-06 07:00, 47.007000 , 256.407967 , 13.060000 , 73.297725 , 0.481945 , 0.000000 , 0.000000
1997-01-06 08:00, 168.900000 , 264.247754 , 14.203000 , 68.326009 , 0.647335 , 0.000000 , 0.000000
1997-01-06 09:00, 308.767000 , 271.670646 , 15.250000 , 66.700509 , 1.286981 , 0.000000 , 0.000000
1997-01-06 10:00, 459.600000 , 279.503091 , 16.320000 , 68.088282 , 2.130526 , 0.000000 , 0.000000
1997-01-06 11:00, 497.633000 , 279.451024 , 16.313000 , 69.239689 , 1.234390 , 0.000000 , 0.000000
1997-01-06 12:00, 461.633000 , 285.168748 , 17.073000 , 63.577515 , 0.247650 , 0.000000 , 0.000000
1997-01-06 13:00, 459.100000 , 290.117457 , 17.717000 , 62.141961 , 0.877226 , 0.000000 , 0.000000
1997-01-06 14:00, 311.667000 , 294.862756 , 18.323000 , 53.843020 , 0.032000 , 0.000000 , 0.000000
1997-01-06 15:00, 202.033000 , 312.954907 , 20.537000 , 39.638238 , 0.186043 , 0.000000 , 0.000000
1997-01-06 16:00, 63.997000 , 304.469840 , 19.517000 , 60.860916 , 0.726469 , 0.000000 , 0.000000
1997-01-06 17:00, -1.481000 , 298.980224 , 18.840000 , 60.225127 , 1.103955 , 0.000000 , 0.000000
1997-01-06 18:00, -1.498000 , 292.455779 , 18.017000 , 63.021239 , 0.951508 , 0.000000 , 0.000000
1997-01-06 19:00, -2.220000 , 289.466508 , 17.633000 , 72.435317 , 0.762536 , 0.000000 , 0.000000
1997-01-06 20:00, -1.985000 , 287.055421 , 17.320000 , 67.333853 , 0.489985 , 0.000000 , 0.000000
1997-01-06 21:00, -2.155000 , 283.348963 , 16.833000 , 71.132760 , 0.426511 , 0.000000 , 0.000000
1997-01-06 22:00, -2.287000 , 278.041971 , 16.123000 , 67.367037 , 1.555345 , 0.000000 , 0.000000
1997-01-06 23:00, -2.946000 , 277.849781 , 16.097000 , 73.631754 , 0.619007 , 0.000000 , 0.000000
1997-01-07 00:00, -2.253000 , 273.383740 , 15.487000 , 72.630790 , 0.513570 , 0.000000 , 0.000000
1997-01-07 01:00, -2.232000 , 275.101835 , 15.723000 , 74.635517 , 0.930487 , 0.000000 , 0.000000
1997-01-07 02:00, -1.703000 , 274.518057 , 15.643000 , 76.633346 , 1.071652 , 0.000000 , 0.000000
1997-01-07 03:00, -2.292000 , 276.817502 , 15.957000 , 66.899623 , 1.829681 , 0.000000 , 0.000000
1997-01-07 04:00, -1.525000 , 280.472052 , 16.450000 , 71.549951 , 1.078884 , 0.000000 , 0.000000
1997-01-07 05:00, -1.344000 , 276.545414 , 15.920000 , 69.981510 , 0.746367 , 0.000000 , 0.000000
1997-01-07 06:00, -1.588000 , 275.591835 , 15.790000 , 72.700084 , 0.359255 , 0.000000 , 0.000000
1997-01-07 07:00, 12.421000 , 281.145103 , 16.540000 , 69.887668 , 0.465202 , 0.000000 , 0.000000
1997-01-07 08:00, 60.253000 , 280.673775 , 16.477000 , 67.704267 , 0.816292 , 0.000000 , 0.000000
1997-01-07 09:00, 162.233000 , 285.092660 , 17.063000 , 69.352655 , 0.361543 , 0.000000 , 0.000000
1997-01-07 10:00, 295.733000 , 287.646455 , 17.397000 , 66.679926 , 0.850844 , 0.000000 , 0.000000
1997-01-07 11:00, 299.600000 , 291.877026 , 17.943000 , 63.913150 , 0.450189 , 0.000000 , 0.000000
1997-01-07 12:00, 313.167000 , 295.210687 , 18.367000 , 66.924241 , 0.627000 , 0.000000 , 0.000000
1997-01-07 13:00, 192.867000 , 312.895785 , 20.530000 , 47.417602 , 0.946869 , 0.000000 , 0.000000
1997-01-07 14:00, 102.333000 , 317.922902 , 21.120000 , 43.991716 , 0.081363 , 0.000000 , 0.000000
1997-01-07 15:00, 55.157000 , 310.541058 , 20.250000 , 56.655405 , 0.975983 , 0.000000 , 0.000000
1997-01-07 16:00, 18.325000 , 304.306056 , 19.497000 , 61.717342 , 0.359750 , 0.000000 , 0.000000
1997-01-07 17:00, -1.137000 , 299.623106 , 18.920000 , 61.447558 , 0.830388 , 0.000000 , 0.000000
1997-01-07 18:00, -1.801000 , 294.862756 , 18.323000 , 63.596847 , 1.359696 , 0.000000 , 0.000000
1997-01-07 19:00, -1.763000 , 289.729789 , 17.667000 , 68.263793 , 0.405058 , 0.000000 , 0.000000
1997-01-07 20:00, -2.265000 , 289.002554 , 17.573000 , 64.082122 , 2.319473 , 0.000000 , 0.000000
1997-01-07 21:00, -1.422000 , 289.621347 , 17.653000 , 65.715081 , 0.745559 , 0.000000 , 0.000000
1997-01-07 22:00, -2.130000 , 280.643880 , 16.473000 , 68.825834 , 1.452852 , 0.000000 , 0.000000
1997-01-07 23:00, -2.730000 , 276.545414 , 15.920000 , 67.312232 , 1.598352 , 0.000000 , 0.000000
1997-01-08 00:00, -2.664000 , 278.219511 , 16.147000 , 68.347876 , 0.622353 , 0.000600 , 0.000000
1997-01-08 01:00, -2.860000 , 270.929952 , 15.147000 , 70.238923 , 1.364843 , 0.000600 , 0.000000
1997-01-08 02:00, -2.936000 , 268.714534 , 14.837000 , 71.898032 , 1.319243 , 0.000600 , 0.000000
1997-01-08 03:00, -3.238000 , 268.543881 , 14.813000 , 72.436595 , 0.217753 , 0.000600 , 0.000000
1997-01-08 04:00, -3.166000 , 267.621662 , 14.683000 , 72.765483 , 0.070713 , 0.000600 , 0.000000
1997-01-08 05:00, -3.274000 , 265.556356 , 14.390000 , 75.101656 , 1.846661 , 0.000600 , 0.000000
1997-01-08 06:00, -1.952000 , 262.856340 , 14.003000 , 75.733342 , 1.956185 , 0.000600 , 0.000000
1997-01-08 07:00, 48.417000 , 262.766189 , 13.990000 , 75.966237 , 1.569104 , 0.000600 , 0.000000
1997-01-08 08:00, 200.867000 , 269.662479 , 14.970000 , 71.020147 , 2.111728 , 0.000600 , 0.000000
1997-01-08 09:00, 349.133000 , 275.321115 , 15.753000 , 68.420548 , 2.659939 , 0.000600 , 0.000000
1997-01-08 10:00, 487.167000 , 283.757266 , 16.887000 , 64.030187 , 2.587826 , 0.000600 , 0.000000
1997-01-08 11:00, 519.633000 , 288.539438 , 17.513000 , 64.110474 , 2.021305 , 0.000600 , 0.000000
1997-01-08 12:00, 498.133000 , 298.074789 , 18.727000 , 56.320359 , 2.747726 , 0.000600 , 0.000000
1997-01-08 13:00, 443.500000 , 308.538447 , 20.010000 , 51.349902 , 1.660634 , 0.000600 , 0.000000
1997-01-08 14:00, 287.667000 , 302.185813 , 19.237000 , 64.983185 , 0.352909 , 0.000600 , 0.000000
1997-01-08 15:00, 202.767000 , 297.379781 , 18.640000 , 74.467496 , 1.568883 , 0.000600 , 0.000000
1997-01-08 16:00, 65.530000 , 298.202805 , 18.743000 , 73.332808 , 1.373000 , 0.000600 , 0.000000
1997-01-08 17:00, -1.195000 , 298.795682 , 18.817000 , 63.533023 , 1.758773 , 0.000600 , 0.000000
1997-01-08 18:00, -2.729000 , 294.467940 , 18.273000 , 65.739271 , 0.973371 , 0.000600 , 0.000000
1997-01-08 19:00, -3.074000 , 289.985584 , 17.700000 , 64.622293 , 1.639227 , 0.000600 , 0.000000
1997-01-08 20:00, -2.514000 , 286.159981 , 17.203000 , 65.058090 , 1.079814 , 0.000600 , 0.000000
1997-01-08 21:00, -2.898000 , 275.226069 , 15.740000 , 71.334231 , 0.694028 , 0.000600 , 0.000000
1997-01-08 22:00, -3.319000 , 275.058002 , 15.717000 , 74.529824 , 0.509893 , 0.000600 , 0.000000
1997-01-08 23:00, -2.958000 , 271.001763 , 15.157000 , 73.530798 , 0.878139 , 0.000600 , 0.000000
1997-01-09 00:00, -3.070000 , 268.401766 , 14.793000 , 72.233025 , 1.366692 , 0.000000 , 0.000000
1997-01-09 01:00, -3.352000 , 270.973036 , 15.153000 , 69.132089 , 1.607624 , 0.000000 , 0.000000
1997-01-09 02:00, -3.106000 , 269.733907 , 14.980000 , 71.966456 , 1.377624 , 0.000000 , 0.000000
1997-01-09 03:00, -3.179000 , 271.958916 , 15.290000 , 70.827641 , 1.968894 , 0.000000 , 0.000000
1997-01-09 04:00, -1.998000 , 275.884845 , 15.830000 , 69.557228 , 2.294878 , 0.000000 , 0.000000
1997-01-09 05:00, -1.600000 , 274.984966 , 15.707000 , 69.658757 , 1.119098 , 0.000000 , 0.000000
1997-01-09 06:00, -1.812000 , 277.524880 , 16.053000 , 68.731813 , 1.196651 , 0.000000 , 0.000000
1997-01-09 07:00, 5.493000 , 271.865190 , 15.277000 , 77.498086 , 2.453778 , 0.000000 , 0.000000
1997-01-09 08:00, 63.713000 , 267.791645 , 14.707000 , 82.665691 , 1.782481 , 0.000000 , 0.000000
1997-01-09 09:00, 224.400000 , 275.131061 , 15.727000 , 78.130136 , 1.332338 , 0.000000 , 0.000000
1997-01-09 10:00, 472.133000 , 279.949832 , 16.380000 , 73.001926 , 0.210152 , 0.000000 , 0.000000
1997-01-09 11:00, 552.567000 , 282.926240 , 16.777000 , 70.679642 , 1.169172 , 0.000000 , 0.000000
1997-01-09 12:00, 549.700000 , 286.343404 , 17.227000 , 70.075561 , 1.593596 , 0.000000 , 0.000000
1997-01-09 13:00, 465.567000 , 287.462089 , 17.373000 , 70.368854 , 0.575243 , 0.000000 , 0.000000
1997-01-09 14:00, 314.700000 , 292.033319 , 17.963000 , 69.746107 , 1.595586 , 0.000000 , 0.000000
1997-01-09 15:00, 246.933000 , 302.315810 , 19.253000 , 65.912664 , 1.397202 , 0.000000 , 0.000000
1997-01-09 16:00, 64.827000 , 309.813440 , 20.163000 , 63.153039 , 4.698640 , 0.000000 , 0.000000
1997-01-09 17:00, -0.270000 , 300.485386 , 19.027000 , 70.204149 , 2.266127 , 0.000000 , 0.000000
1997-01-09 18:00, -1.942000 , 295.527388 , 18.407000 , 75.000274 , 1.973764 , 0.000000 , 0.000000
1997-01-09 19:00, -1.929000 , 287.723313 , 17.407000 , 81.531132 , 1.615760 , 0.000000 , 0.000000
1997-01-09 20:00, -2.461000 , 283.077130 , 16.797000 , 83.796499 , 0.190675 , 0.000000 , 0.000000
1997-01-09 21:00, -3.187000 , 284.484784 , 16.983000 , 80.236313 , 0.471303 , 0.000000 , 0.000000
1997-01-09 22:00, -2.660000 , 279.674246 , 16.343000 , 81.135506 , 1.925388 , 0.000000 , 0.000000
1997-01-09 23:00, -2.227000 , 275.372309 , 15.760000 , 78.931180 , 1.748896 , 0.000000 , 0.000000
1997-01-10 00:00, -1.821000 , 275.204141 , 15.737000 , 80.132226 , 1.373105 , 0.000000 , 0.000000
1997-01-10 01:00, -2.010000 , 276.347055 , 15.893000 , 84.999795 , 0.734173 , 0.000000 , 0.000000
1997-01-10 02:00, -1.595000 , 275.174906 , 15.733000 , 85.667409 , 0.824477 , 0.000000 , 0.000000
1997-01-10 03:00, -2.412000 , 272.753458 , 15.400000 , 88.767001 , 0.984697 , 0.000000 , 0.000000
1997-01-10 04:00, -2.360000 , 270.736170 , 15.120000 , 89.535043 , 1.132226 , 0.000000 , 0.000000
1997-01-10 05:00, -1.709000 , 267.013566 , 14.597000 , 92.767525 , 1.936664 , 0.000000 , 0.000000
1997-01-10 06:00, -1.101000 , 269.376982 , 14.930000 , 89.635809 , 1.634308 , 0.000000 , 0.000000
1997-01-10 07:00, 36.080000 , 270.664439 , 15.110000 , 91.798860 , 0.418740 , 0.000000 , 0.000000
1997-01-10 08:00, 230.900000 , 276.251606 , 15.880000 , 84.865475 , 0.515173 , 0.000000 , 0.000000
1997-01-10 09:00, 354.400000 , 280.621461 , 16.470000 , 80.097813 , 2.011858 , 0.000000 , 0.000000
1997-01-10 10:00, 526.267000 , 286.083594 , 17.193000 , 76.367925 , 0.765426 , 0.000000 , 0.000000
1997-01-10 11:00, 567.400000 , 291.307358 , 17.870000 , 76.865315 , 1.113615 , 0.000000 , 0.000000
1997-01-10 12:00, 576.767000 , 293.656492 , 18.170000 , 78.702077 , 1.616571 , 0.000000 , 0.000000
1997-01-10 13:00, 508.800000 , 294.523179 , 18.280000 , 80.701910 , 1.738168 , 0.000000 , 0.000000
1997-01-10 14:00, 388.900000 , 297.882880 , 18.703000 , 80.667884 , 1.001780 , 0.000000 , 0.000000
1997-01-10 15:00, 223.100000 , 300.211089 , 18.993000 , 79.133161 , 0.048794 , 0.000000 , 0.000000
1997-01-10 16:00, 66.333000 , 306.245006 , 19.733000 , 62.506001 , 0.836051 , 0.000000 , 0.000000
1997-01-10 17:00, -1.067000 , 303.570246 , 19.407000 , 64.583124 , 0.613137 , 0.000000 , 0.000000
1997-01-10 18:00, -2.296000 , 296.368495 , 18.513000 , 68.927134 , 0.865281 , 0.000000 , 0.000000
